Cancer	NET	Expected CSO	Sex	Predicted CSO	final_confusion	mode_found
Prostate	NotExpected	Prostate	Female	Lung	0.17616959064327486	cfdna
Prostate	NotExpected	Prostate	Male	Lymphoid lineage	0.005725190839694658	cfdna
Prostate	NotExpected	Prostate	Female	Lymphoid lineage	0.09137426900584796	cfdna
Prostate	NotExpected	Prostate	Male	Melanocytic lineage	3.206106870229009e-4	cfdna
Prostate	NotExpected	Prostate	Female	Melanocytic lineage	0.005116959064327486	cfdna
Prostate	NotExpected	Prostate	Male	Myeloid lineage	4.580152671755727e-5	cfdna
Prostate	NotExpected	Prostate	Female	Myeloid lineage	7.309941520467837e-4	cfdna
Prostate	NotExpected	Prostate	Male	Neuroendocrine cells	0.0031603053435114515	cfdna
Prostate	NotExpected	Prostate	Female	Neuroendocrine cells	0.05043859649122808	cfdna
Prostate	NotExpected	Prostate	Male	Ovary	0	cfdna
Prostate	NotExpected	Prostate	Female	Ovary	0.029239766081871347	cfdna
Prostate	NotExpected	Prostate	Male	Pancreas, gallbladder	0.0052213740458015275	cfdna
Prostate	NotExpected	Prostate	Female	Pancreas, gallbladder	0.08333333333333333	cfdna
Prostate	NotExpected	Prostate	Male	Plasma cell neoplasm	0.0016030534351145042	cfdna
Prostate	NotExpected	Prostate	Female	Plasma cell neoplasm	0.025584795321637432	cfdna
Prostate	NotExpected	Prostate	Male	Prostate	0.8621068702290077	cfdna
Prostate	NotExpected	Prostate	Female	Prostate	0	cfdna
Prostate	NotExpected	Prostate	Male	Stomach, esophagus	0.004671755725190841	cfdna
Prostate	NotExpected	Prostate	Female	Stomach, esophagus	0.07456140350877194	cfdna
Prostate	NotExpected	Prostate	Male	Thyroid gland	4.580152671755727e-5	cfdna
Prostate	NotExpected	Prostate	Female	Thyroid gland	7.309941520467837e-4	cfdna
Prostate	NotExpected	Prostate	Male	Uterus	0	cfdna
Prostate	NotExpected	Prostate	Female	Uterus	0.04093567251461989	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Anus	0.0025190839694656493	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Anus	0.002192982456140351	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Bladder, urothelial	0.0018320610687022904	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Bladder, urothelial	0.0015948963317384372	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Bone and soft tissue	0.6019465648854962	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Bone and soft tissue	0.5471491228070176	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Breast	0.018320610687022905	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Breast	0.015948963317384372	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Cervix	0	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Cervix	7.974481658692186e-4	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Colon, rectum	0.020381679389312977	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Colon, rectum	0.017743221690590113	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Head and neck	0.01236641221374046	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Head and neck	0.01076555023923445	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Kidney	0.05206106870229008	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Kidney	0.0472488038277512	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Liver, bile duct	0.10572519083969464	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Liver, bile duct	0.09589314194577353	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Lung	0.027595419847328245	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Lung	0.02402312599681021	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Lymphoid lineage	0.11431297709923664	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Lymphoid lineage	0.10336921850079744	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Melanocytic lineage	8.015267175572521e-4	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Melanocytic lineage	6.977671451355663e-4	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Myeloid lineage	1.1450381679389315e-4	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Myeloid lineage	9.968102073365233e-5	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Neuroendocrine cells	0.007900763358778626	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Neuroendocrine cells	0.006877990430622011	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Ovary	0	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Ovary	0.003987240829346093	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Pancreas, gallbladder	0.013053435114503817	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Pancreas, gallbladder	0.011363636363636364	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Plasma cell neoplasm	0.00400763358778626	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Plasma cell neoplasm	0.0034888357256778317	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Prostate	0.005267175572519084	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Prostate	0	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Stomach, esophagus	0.011679389312977101	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Stomach, esophagus	0.010167464114832537	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Thyroid gland	1.1450381679389315e-4	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Thyroid gland	9.968102073365233e-5	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Male	Uterus	0	cfdna
Sarcoma	NotExpected	Bone and soft tissue	Female	Uterus	0.09649122807017543	cfdna
Stomach	No	Stomach, esophagus	Male	Anus	4.6649703138252756e-4	cfdna
Stomach	No	Stomach, esophagus	Female	Anus	4.467186484730345e-4	cfdna
Stomach	No	Stomach, esophagus	Male	Bladder, urothelial	3.392705682782019e-4	cfdna
Stomach	No	Stomach, esophagus	Female	Bladder, urothelial	3.2488628979857054e-4	cfdna
Stomach	No	Stomach, esophagus	Male	Bone and soft tissue	3.6047497879558945e-4	cfdna
Stomach	No	Stomach, esophagus	Female	Bone and soft tissue	3.451916829109812e-4	cfdna
Stomach	No	Stomach, esophagus	Male	Breast	0.0033927056827820186	cfdna
Stomach	No	Stomach, esophagus	Female	Breast	0.0032488628979857053	cfdna
Stomach	No	Stomach, esophagus	Male	Cervix	0	cfdna
Stomach	No	Stomach, esophagus	Female	Cervix	1.6244314489928527e-4	cfdna
Stomach	No	Stomach, esophagus	Male	Colon, rectum	0.03155216284987277	cfdna
Stomach	No	Stomach, esophagus	Female	Colon, rectum	0.031392137751786876	cfdna
Stomach	No	Stomach, esophagus	Male	Head and neck	0.06710489115069267	cfdna
Stomach	No	Stomach, esophagus	Female	Head and neck	0.06700779727095517	cfdna
Stomach	No	Stomach, esophagus	Male	Kidney	3.816793893129771e-4	cfdna
Stomach	No	Stomach, esophagus	Female	Kidney	3.654970760233919e-4	cfdna
Stomach	No	Stomach, esophagus	Male	Liver, bile duct	0.0010602205258693808	cfdna
Stomach	No	Stomach, esophagus	Female	Liver, bile duct	0.001015269655620533	cfdna
Stomach	No	Stomach, esophagus	Male	Lung	0.03288804071246819	cfdna
Stomach	No	Stomach, esophagus	Female	Lung	0.03267137751786874	cfdna
Stomach	No	Stomach, esophagus	Male	Lymphoid lineage	0.002650551314673452	cfdna
Stomach	No	Stomach, esophagus	Female	Lymphoid lineage	0.0025381741390513323	cfdna
Stomach	No	Stomach, esophagus	Male	Melanocytic lineage	1.4843087362171334e-4	cfdna
Stomach	No	Stomach, esophagus	Female	Melanocytic lineage	1.421377517868746e-4	cfdna
Stomach	No	Stomach, esophagus	Male	Myeloid lineage	2.120441051738762e-5	cfdna
Stomach	No	Stomach, esophagus	Female	Myeloid lineage	2.030539311241066e-5	cfdna
Stomach	No	Stomach, esophagus	Male	Neuroendocrine cells	0.0014631043256997456	cfdna
Stomach	No	Stomach, esophagus	Female	Neuroendocrine cells	0.0014010721247563354	cfdna
Stomach	No	Stomach, esophagus	Male	Ovary	0	cfdna
Stomach	No	Stomach, esophagus	Female	Ovary	8.122157244964263e-4	cfdna
Stomach	No	Stomach, esophagus	Male	Pancreas, gallbladder	0.0024173027989821878	cfdna
Stomach	No	Stomach, esophagus	Female	Pancreas, gallbladder	0.0023148148148148147	cfdna
Stomach	No	Stomach, esophagus	Male	Plasma cell neoplasm	7.421543681085666e-4	cfdna
Stomach	No	Stomach, esophagus	Female	Plasma cell neoplasm	7.106887589343731e-4	cfdna
Stomach	No	Stomach, esophagus	Male	Prostate	9.754028837998302e-4	cfdna
Stomach	No	Stomach, esophagus	Female	Prostate	0	cfdna
Stomach	No	Stomach, esophagus	Male	Stomach, esophagus	0.8540147017246253	cfdna
Stomach	No	Stomach, esophagus	Female	Stomach, esophagus	0.8539230019493177	cfdna
Stomach	No	Stomach, esophagus	Male	Thyroid gland	2.120441051738762e-5	cfdna
Stomach	No	Stomach, esophagus	Female	Thyroid gland	2.030539311241066e-5	cfdna
Stomach	No	Stomach, esophagus	Male	Uterus	0	cfdna
Stomach	No	Stomach, esophagus	Female	Uterus	0.001137102014294997	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Anus	0.016793893129770993	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Anus	0.016081871345029242	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Bladder, urothelial	0.012213740458015269	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Bladder, urothelial	0.011695906432748539	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Bone and soft tissue	0.01297709923664122	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Bone and soft tissue	0.012426900584795323	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Breast	0.12213740458015267	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Breast	0.11695906432748539	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Cervix	0	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Cervix	0.0058479532163742695	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Colon, rectum	0.1358778625954198	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Colon, rectum	0.1301169590643275	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Head and neck	0.08244274809160305	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Head and neck	0.07894736842105264	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Kidney	0.013740458015267175	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Kidney	0.01315789473684211	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Liver, bile duct	0.038167938931297704	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Liver, bile duct	0.036549707602339186	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Lung	0.18396946564885494	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Lung	0.17616959064327486	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Lymphoid lineage	0.09541984732824427	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Lymphoid lineage	0.09137426900584796	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Melanocytic lineage	0.00534351145038168	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Melanocytic lineage	0.005116959064327486	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Myeloid lineage	7.633587786259543e-4	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Myeloid lineage	7.309941520467837e-4	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Neuroendocrine cells	0.05267175572519084	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Neuroendocrine cells	0.05043859649122808	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Ovary	0	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Ovary	0.029239766081871347	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Pancreas, gallbladder	0.08702290076335877	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Pancreas, gallbladder	0.08333333333333333	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Plasma cell neoplasm	0.026717557251908396	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Plasma cell neoplasm	0.025584795321637432	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Prostate	0.03511450381679389	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Prostate	0	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Stomach, esophagus	0.07786259541984733	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Stomach, esophagus	0.07456140350877194	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Thyroid gland	7.633587786259543e-4	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Thyroid gland	7.309941520467837e-4	cfdna
Thyroid	NotExpected	Thyroid gland	Male	Uterus	0	cfdna
Thyroid	NotExpected	Thyroid gland	Female	Uterus	0.04093567251461989	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Anus	0.002651667336279631	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Anus	0.002539242843951986	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Bladder, urothelial	0.738770590598634	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Bladder, urothelial	0.7386888273314867	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Bone and soft tissue	0.0020490156689433508	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Bone and soft tissue	0.001962142197599262	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Breast	0.01928485335476095	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Breast	0.01846722068328717	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Cervix	0	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Cervix	9.233610341643586e-4	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Colon, rectum	0.021454399357171555	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Colon, rectum	0.020544783010156976	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Head and neck	0.013017276014463642	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Head and neck	0.012465373961218839	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Kidney	0.002169546002410607	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Kidney	0.002077562326869807	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Liver, bile duct	0.006026516673362796	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Liver, bile duct	0.00577100646352724	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Lung	0.13431096826034553	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Lung	0.13307940904893817	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Lymphoid lineage	0.015066291683406993	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Lymphoid lineage	0.014427516158818102	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Melanocytic lineage	8.437123342707918e-4	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Melanocytic lineage	8.079409048938138e-4	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Myeloid lineage	1.2053033346725595e-4	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Myeloid lineage	1.1542012927054482e-4	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Neuroendocrine cells	0.008316593009240661	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Neuroendocrine cells	0.007963988919667592	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Ovary	0	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Ovary	0.004616805170821792	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Pancreas, gallbladder	0.013740458015267175	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Pancreas, gallbladder	0.013157894736842108	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Plasma cell neoplasm	0.004218561671353958	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Plasma cell neoplasm	0.004039704524469069	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Prostate	0.005544395339493772	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Prostate	0	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Stomach, esophagus	0.012294094013660106	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Stomach, esophagus	0.011772853185595572	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Thyroid gland	1.2053033346725595e-4	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Thyroid gland	1.1542012927054482e-4	cfdna
Urothelial Tract	No	Bladder, urothelial	Male	Uterus	0	cfdna
Urothelial Tract	No	Bladder, urothelial	Female	Uterus	0.00646352723915051	cfdna
Uterus	No	Uterus	Male	Anus	0.016793893129770993	cfdna
Uterus	No	Uterus	Female	Anus	0.0010265024262784623	cfdna
Uterus	No	Uterus	Male	Bladder, urothelial	0.012213740458015269	cfdna
Uterus	No	Uterus	Female	Bladder, urothelial	7.465472191116088e-4	cfdna
Uterus	No	Uterus	Male	Bone and soft tissue	0.01297709923664122	cfdna
Uterus	No	Uterus	Female	Bone and soft tissue	0.04334639790966778	cfdna
Uterus	No	Uterus	Male	Breast	0.12213740458015267	cfdna
Uterus	No	Uterus	Female	Breast	0.028742067935796936	cfdna
Uterus	No	Uterus	Male	Cervix	0	cfdna
Uterus	No	Uterus	Female	Cervix	3.732736095558044e-4	cfdna
Uterus	No	Uterus	Male	Colon, rectum	0.1358778625954198	cfdna
Uterus	No	Uterus	Female	Colon, rectum	0.008305337812616647	cfdna
Uterus	No	Uterus	Male	Head and neck	0.08244274809160305	cfdna
Uterus	No	Uterus	Female	Head and neck	0.005039193729003359	cfdna
Uterus	No	Uterus	Male	Kidney	0.013740458015267175	cfdna
Uterus	No	Uterus	Female	Kidney	8.398656215005601e-4	cfdna
Uterus	No	Uterus	Male	Liver, bile duct	0.038167938931297704	cfdna
Uterus	No	Uterus	Female	Liver, bile duct	0.0023329600597237774	cfdna
Uterus	No	Uterus	Male	Lung	0.18396946564885494	cfdna
Uterus	No	Uterus	Female	Lung	0.011244867487868607	cfdna
Uterus	No	Uterus	Male	Lymphoid lineage	0.09541984732824427	cfdna
Uterus	No	Uterus	Female	Lymphoid lineage	0.005832400149309443	cfdna
Uterus	No	Uterus	Male	Melanocytic lineage	0.00534351145038168	cfdna
Uterus	No	Uterus	Female	Melanocytic lineage	3.266144083613289e-4	cfdna
Uterus	No	Uterus	Male	Myeloid lineage	7.633587786259543e-4	cfdna
Uterus	No	Uterus	Female	Myeloid lineage	4.665920119447555e-5	cfdna
Uterus	No	Uterus	Male	Neuroendocrine cells	0.05267175572519084	cfdna
Uterus	No	Uterus	Female	Neuroendocrine cells	0.0032194848824188133	cfdna
Uterus	No	Uterus	Male	Ovary	0	cfdna
Uterus	No	Uterus	Female	Ovary	0.02314296379245987	cfdna
Uterus	No	Uterus	Male	Pancreas, gallbladder	0.08702290076335877	cfdna
Uterus	No	Uterus	Female	Pancreas, gallbladder	0.005319148936170212	cfdna
Uterus	No	Uterus	Male	Plasma cell neoplasm	0.026717557251908396	cfdna
Uterus	No	Uterus	Female	Plasma cell neoplasm	0.0016330720418066445	cfdna
Uterus	No	Uterus	Male	Prostate	0.03511450381679389	cfdna
Uterus	No	Uterus	Female	Prostate	0	cfdna
Uterus	No	Uterus	Male	Stomach, esophagus	0.07786259541984733	cfdna
Uterus	No	Uterus	Female	Stomach, esophagus	0.004759238521836506	cfdna
Uterus	No	Uterus	Male	Thyroid gland	7.633587786259543e-4	cfdna
Uterus	No	Uterus	Female	Thyroid gland	4.665920119447555e-5	cfdna
Uterus	No	Uterus	Male	Uterus	0	cfdna
Uterus	No	Uterus	Female	Uterus	0.8536767450541246	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Anus	4.129645851583031e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Anus	3.9545585274662067e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Bladder, urothelial	3.0033788011512956e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Bladder, urothelial	2.8760425654299687e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Bone and soft tissue	3.191089976223251e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Bone and soft tissue	3.0557952257693414e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Breast	0.003003378801151295	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Breast	0.002876042565429968	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Cervix	0	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Cervix	1.4380212827149843e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Colon, rectum	0.0033412589162808153	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Colon, rectum	0.0031995973540408394	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Head and neck	0.010224002002252534	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Head and neck	0.010138050043140638	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Kidney	3.3788011512952076e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Kidney	3.235547886108715e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Liver, bile duct	9.385558753597797e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Liver, bile duct	8.987633016968651e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Lung	0.004523839319234138	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Lung	0.00433203911417889	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Lymphoid lineage	0.9695595044424977	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Lymphoid lineage	0.9694600230083404	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Melanocytic lineage	1.3139782255036918e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Melanocytic lineage	1.2582686223756113e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Myeloid lineage	1.8771117507195598e-5	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Myeloid lineage	1.7975266033937304e-5	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Neuroendocrine cells	0.0012952071079964961	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Neuroendocrine cells	0.001240293356341674	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Ovary	0	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Ovary	7.19010641357492e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Pancreas, gallbladder	0.0021399073958202975	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Pancreas, gallbladder	0.002049180327868852	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Plasma cell neoplasm	6.569891127518458e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Plasma cell neoplasm	6.291343111878056e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Prostate	8.634714053309973e-4	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Prostate	0	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Stomach, esophagus	0.0019146539857339507	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Stomach, esophagus	0.0018334771354616048	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Thyroid gland	1.8771117507195598e-5	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Thyroid gland	1.7975266033937304e-5	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Male	Uterus	0	cfdna
Lymphoid Leukemia	NotExpected	Lymphoid lineage	Female	Uterus	0.001006614897900489	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Anus	0.010076335877862597	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Anus	0.009649122807017544	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Bladder, urothelial	0.007328244274809162	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Bladder, urothelial	0.007017543859649123	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Bone and soft tissue	0.007786259541984733	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Bone and soft tissue	0.007456140350877193	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Breast	0.07328244274809162	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Breast	0.07017543859649122	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Cervix	0	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Cervix	0.0035087719298245615	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Colon, rectum	0.08152671755725191	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Colon, rectum	0.07807017543859647	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Head and neck	0.04946564885496184	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Head and neck	0.047368421052631574	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Kidney	0.008244274809160308	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Kidney	0.007894736842105263	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Liver, bile duct	0.022900763358778626	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Liver, bile duct	0.021929824561403508	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Lung	0.11038167938931298	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Lung	0.1057017543859649	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Lymphoid lineage	0.45725190839694657	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Lymphoid lineage	0.45482456140350863	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Melanocytic lineage	0.0032061068702290084	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Melanocytic lineage	0.0030701754385964912	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Myeloid lineage	4.580152671755726e-4	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Myeloid lineage	4.385964912280702e-4	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Neuroendocrine cells	0.031603053435114506	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Neuroendocrine cells	0.030263157894736843	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Ovary	0	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Ovary	0.017543859649122806	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Pancreas, gallbladder	0.052213740458015266	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Pancreas, gallbladder	0.04999999999999999	cfdna
